aum_savings,aum_inheritance,aum_real_estate_value,number_of_children,summary_type,age,inheritance_age,secondary_school_graduation_age,number_of_universities,earliest_university_graduation_age,latest_university_graduation_age,total_years_of_employment,total_gap_years,num_jobs,num_jobs_squared,longest_job_duration,longest_job_duration_sin,longest_job_duration_cos,shortest_job_duration,maximum_salary,minimum_salary,average_salary,most_recent_job_end_age,most_recent_job_start_age,total_property_count,total_property_value,num_property_types,max_property_value,min_property_value,marital_status_divorced,marital_status_married,marital_status_single,marital_status_widowed,inheritance_details_profession_,inheritance_details_profession_Corporate Lawyer,inheritance_details_profession_Hedge Fund Manager,inheritance_details_profession_Investment Banker,inheritance_details_profession_Neurosurgeon,inheritance_details_profession_Oil and Gas Executive,inheritance_details_profession_Private Equity Manager,inheritance_details_profession_Real Estate Developer,inheritance_details_profession_Stock Trader,inheritance_details_profession_Tech Entrepreneur,inheritance_details_profession_Venture Capitalist,inheritance_details_relationship_,inheritance_details_relationship_father,inheritance_details_relationship_grandfather,inheritance_details_relationship_grandmother,inheritance_details_relationship_mother,investment_risk_profile_,investment_risk_profile_Considerable,investment_risk_profile_High,investment_risk_profile_Low,investment_risk_profile_Moderate,investment_horizon_Long-Term,investment_horizon_Medium,investment_horizon_Short,investment_experience_Experienced,investment_experience_Expert,investment_experience_Inexperienced,type_of_mandate_Advisory,type_of_mandate_Discretionary,currency_CHF,currency_DKK,currency_EUR,Spain,Denmark,Germany,Italy,Netherlands,France,Finland,Switzerland,Belgium,Austria
3940000,55690000,5152000,0,2,59,47.0,19,1,23.0,23.0,33,2,2,4,29,-0.9396926207859083,0.342020143325669,4,2202000,257000,14.02211895397681,59.0,30.0,3,15.454895740865688,3,2560000,1160000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
80000,4570000,4152000,0,0,34,26.0,18,1,25.0,25.0,11,0,1,1,11,0.9396926207859084,-0.3420201433256685,11,69000,69000,11.141876276228,35.0,24.0,3,15.239100944675616,3,1692000,1040000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
170000,7460000,2260000,2,0,36,31.0,18,1,23.0,23.0,12,0,3,9,6,0.8660254037844386,0.5000000000000001,2,152000,41000,11.381308429270842,37.0,31.0,2,14.630875813726247,2,1190000,1070000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
150000,3120000,1670000,0,4,37,32.0,19,1,25.0,25.0,13,1,2,4,10,0.984807753012208,-0.1736481776669303,3,108000,57000,11.320565693461432,38.0,28.0,1,14.328334783195153,1,1670000,1670000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
290000,0,1928000,0,3,47,,18,1,23.0,23.0,23,1,2,4,21,-0.5000000000000001,-0.8660254037844386,2,196000,29000,11.630717389475995,48.0,27.0,2,14.471994272824693,2,1020000,908000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1610000,0,3439000,0,3,69,,19,1,24.0,24.0,34,3,4,16,28,-0.9848077530122081,0.17364817766692997,1,892000,40000,12.503399309032165,61.0,33.0,3,15.050691580196565,3,1620000,800000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1090000,0,4736000,2,8,70,,20,2,23.0,28.0,36,1,3,9,28,-0.9848077530122081,0.17364817766692997,3,565000,55000,12.338566208128706,61.0,33.0,3,15.370703666694604,2,1836000,1250000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
200000,1210000,1060000,0,3,40,35.0,20,1,23.0,23.0,14,2,3,9,9,1.0,6.123233995736766e-17,1,144000,42000,11.314486721293981,41.0,32.0,1,13.87378040948403,1,1060000,1060000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,1160000,0,0,7,21,13.0,17,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
40000,930000,1650000,1,4,30,26.0,19,1,25.0,25.0,6,0,1,1,6,0.8660254037844386,0.5000000000000001,6,52000,52000,10.859018228147887,31.0,25.0,2,14.316286451937186,1,921000,729000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
230000,5990000,740000,1,1,41,24.0,18,1,22.0,22.0,15,2,3,9,8,0.984807753012208,0.17364817766693041,2,160000,40000,11.377498944391249,41.0,33.0,1,13.51440681653079,1,740000,740000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
30000,2380000,840000,0,1,31,22.0,19,1,23.0,23.0,6,0,1,1,6,0.8660254037844386,0.5000000000000001,6,41000,41000,10.62135173563291,31.0,25.0,1,13.641158361294979,1,840000,840000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140000,2260000,2160000,0,4,40,34.0,19,1,23.0,23.0,13,4,3,9,7,0.9396926207859083,0.3420201433256688,1,108000,26000,11.002116507732017,41.0,34.0,1,14.585619242623203,1,2160000,2160000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20000,1820000,0,0,8,29,21.0,18,1,24.0,24.0,5,1,2,4,5,0.766044443118978,0.6427876096865394,0,37000,23000,10.308985993422082,30.0,30.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10000,2320000,0,0,9,27,21.0,19,1,25.0,25.0,3,0,1,1,3,0.49999999999999994,0.8660254037844387,3,31000,31000,10.34177474101152,28.0,25.0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
10000,1870000,0,0,4,25,21.0,19,1,25.0,25.0,2,0,1,1,2,0.3420201433256687,0.9396926207859084,2,45000,45000,10.714439990727769,26.0,24.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10160000,0,0,1,0,66,,17,1,24.0,24.0,32,5,5,25,18,1.2246467991473532e-16,-1.0,1,5774000,376000,14.267350853038348,60.0,42.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
360000,4400000,3368000,0,9,54,34.0,17,1,23.0,23.0,25,5,5,25,9,1.0,6.123233995736766e-17,2,261000,33000,11.52683823202353,54.0,45.0,3,15.029829951256424,3,1523000,810000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1410000,0,2900000,0,3,69,,19,1,23.0,23.0,34,2,4,16,28,-0.9848077530122081,0.17364817766692997,1,798000,33000,12.381080018779413,61.0,33.0,3,14.88022163978423,2,1150000,780000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
350000,3530000,720000,1,1,45,33.0,19,1,24.0,24.0,21,1,3,9,15,0.5000000000000003,-0.8660254037844385,3,223000,27000,11.465145290589355,46.0,31.0,1,13.487007879880162,1,720000,720000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2180000,0,4130000,1,1,61,,18,2,22.0,26.0,32,5,5,25,23,-0.7660444431189779,-0.6427876096865395,1,1071000,41000,12.65332248457913,60.0,37.0,2,15.233788207067937,1,2270000,1860000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4090000,15180000,4529000,3,8,51,36.0,20,1,25.0,25.0,23,4,3,9,17,0.17364817766693028,-0.984807753012208,1,2444000,286000,13.907786745927133,52.0,35.0,3,15.32601194333762,3,1907000,1192000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1610000,0,8750000,0,8,69,,18,1,24.0,24.0,37,0,4,16,24,-0.8660254037844385,-0.5000000000000004,4,816000,33000,12.389439489154782,60.0,36.0,3,15.984564372619506,1,3460000,2580000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1050000,1690000,4580000,3,8,58,43.0,19,1,22.0,22.0,32,2,4,16,19,-0.17364817766693003,-0.9848077530122081,4,711000,32000,12.265524815587701,58.0,39.0,3,15.337209774430955,2,1770000,1280000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
430000,0,790000,1,8,63,,20,1,25.0,25.0,35,1,2,4,30,-0.866025403784439,0.49999999999999933,5,208000,27000,11.674202123168433,61.0,31.0,1,13.579789490265188,1,790000,790000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
150000,800000,2790000,2,2,36,27.0,19,1,24.0,24.0,12,0,2,4,7,0.9396926207859083,0.3420201433256688,5,106000,91000,11.49782197939291,37.0,30.0,1,14.841552512220423,1,2790000,2790000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
660000,1950000,760000,0,0,55,41.0,19,1,23.0,23.0,28,3,4,16,15,0.5000000000000003,-0.8660254037844385,4,418000,41000,11.92504173829169,56.0,41.0,1,13.541075028051122,1,760000,760000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30000,2390000,0,0,4,27,19.0,17,1,24.0,24.0,4,0,2,4,2,0.3420201433256687,0.9396926207859084,2,55000,41000,10.778977123006351,27.0,25.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1730000,6090000,3440000,3,8,59,48.0,19,1,24.0,24.0,31,4,4,16,23,-0.7660444431189779,-0.6427876096865395,2,1066000,42000,12.650761671914688,60.0,37.0,2,15.050982320047213,2,2810000,630000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1070000,360000,1130000,3,3,53,42.0,18,1,22.0,22.0,30,0,3,9,24,-0.8660254037844385,-0.5000000000000004,3,575000,30000,12.293782806091462,53.0,29.0,1,13.937729075643883,1,1130000,1130000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
260000,3480000,2740000,2,9,43,34.0,19,1,24.0,24.0,19,1,3,9,13,0.766044443118978,-0.6427876096865394,1,206000,25000,11.414956085960966,44.0,31.0,1,14.82346884332769,1,2740000,2740000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2970000,5860000,3900000,0,4,47,28.0,19,1,25.0,25.0,24,0,3,9,14,0.6427876096865395,-0.7660444431189779,5,1854000,304000,13.661971968549231,48.0,34.0,2,15.176487367510099,1,2120000,1780000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1600000,0,0,7,21,14.0,19,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1000000,0,0,6,22,17.0,20,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1300000,0,5340000,1,3,69,,17,2,24.0,26.0,36,0,3,9,34,-0.3420201433256686,0.9396926207859084,1,680000,42000,12.467157887268502,60.0,26.0,3,15.490736398202278,2,2300000,760000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
760000,3680000,2310000,0,4,54,43.0,20,1,24.0,24.0,25,5,5,25,13,0.766044443118978,-0.6427876096865394,1,446000,27000,11.909020140718255,55.0,42.0,2,14.652758515398315,2,1580000,730000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10000,1670000,0,0,9,26,21.0,19,1,23.0,23.0,2,1,2,4,1,0.17364817766693033,0.984807753012208,1,51000,38000,10.703266939811954,27.0,26.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1140000,0,0,6,21,14.0,19,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1430000,3900000,4060000,0,4,54,35.0,18,1,22.0,22.0,24,6,5,25,18,1.2246467991473532e-16,-1.0,1,862000,38000,12.390895238790055,54.0,36.0,3,15.216693777883304,3,2200000,873000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1380000,0,0,5,21,14.0,20,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
40000,1320000,0,0,8,29,25.0,18,1,25.0,25.0,4,1,2,4,4,0.6427876096865393,0.766044443118978,0,90000,59000,11.218567827096358,30.0,30.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
30000,2800000,3930000,2,9,34,30.0,18,1,24.0,24.0,10,0,1,1,10,0.984807753012208,-0.1736481776669303,10,30000,30000,10.308985993422082,35.0,25.0,2,15.184150238298338,2,2660000,1270000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
80000,320000,5060000,0,3,37,32.0,18,1,23.0,23.0,13,1,2,4,8,0.984807753012208,0.17364817766693041,5,47000,36000,10.633472802314019,38.0,30.0,3,15.436877238892087,3,2300000,1290000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
580000,0,3211000,3,1,67,,19,1,23.0,23.0,34,2,2,4,30,-0.866025403784439,0.49999999999999933,4,312000,36000,12.066816325306588,61.0,31.0,3,14.982093284501063,3,1350000,901000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1970000,0,3080000,0,1,61,,19,1,23.0,23.0,37,0,3,9,29,-0.9396926207859083,0.342020143325669,3,1109000,59000,12.960630805313178,61.0,32.0,1,14.940440479625028,1,3080000,3080000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
440000,1760000,3580000,0,8,42,24.0,18,1,25.0,25.0,16,3,3,9,11,0.9396926207859084,-0.3420201433256685,1,345000,43000,11.929447002649836,43.0,32.0,2,15.090873637706453,2,2250000,1330000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
30000,2100000,0,0,1,29,23.0,19,1,23.0,23.0,5,1,2,4,3,0.49999999999999994,0.8660254037844387,2,50000,33000,10.633472802314019,29.0,26.0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1440000,1450000,3420000,3,2,57,39.0,19,1,22.0,22.0,32,2,3,9,26,-0.984807753012208,-0.17364817766693033,2,738000,42000,12.54016467074197,57.0,31.0,2,15.045151401436407,2,1910000,1510000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
150000,400000,2680000,2,8,38,32.0,20,2,24.0,28.0,14,0,3,9,7,0.9396926207859083,0.3420201433256688,2,104000,41000,11.097425172408931,39.0,32.0,3,14.801327725621299,2,1170000,660000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
470000,2000000,3000000,2,9,48,34.0,19,1,24.0,24.0,19,3,4,16,12,0.8660254037844387,-0.4999999999999998,1,381000,25000,11.75391679292806,47.0,35.0,2,14.914123179965662,2,2130000,870000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
380000,22260000,6423000,0,1,31,23.0,19,1,23.0,23.0,8,0,2,4,5,0.766044443118978,0.6427876096865394,3,390000,295000,12.744029856388185,32.0,29.0,3,15.675396011930404,3,2590000,1513000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
620000,3770000,4800000,0,2,46,30.0,17,1,23.0,23.0,18,2,5,25,6,0.8660254037844386,0.5000000000000001,1,373000,41000,12.12595201815431,44.0,38.0,3,15.38412668421143,3,1839000,1411000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1050000,4070000,1750000,2,0,56,41.0,19,1,25.0,25.0,30,2,3,9,25,-0.9396926207859084,-0.34202014332566855,1,560000,33000,12.276846374792624,57.0,32.0,2,14.375126917328105,2,1110000,640000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1420000,0,3090000,1,2,69,,18,1,24.0,24.0,35,1,4,16,26,-0.984807753012208,-0.17364817766693033,2,765000,25000,12.316051978012029,61.0,35.0,2,14.94368197249847,2,1750000,1340000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
800000,1360000,0,0,1,53,36.0,19,1,24.0,24.0,24,5,5,25,16,0.3420201433256689,-0.9396926207859083,1,532000,32000,12.023357011097826,54.0,38.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
110000,3330000,630000,0,8,41,27.0,20,2,23.0,29.0,16,2,2,4,12,0.8660254037844387,-0.4999999999999998,4,87000,28000,10.959557617938563,42.0,30.0,1,13.353476685668044,1,630000,630000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
840000,5090000,2370000,0,9,51,32.0,19,1,24.0,24.0,23,4,3,9,15,0.5000000000000003,-0.8660254037844385,3,519000,69000,12.328294703023394,52.0,37.0,1,14.678400935052153,1,2370000,2370000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
650000,8160000,1190000,0,2,46,32.0,18,1,24.0,24.0,22,0,3,9,19,-0.17364817766693003,-0.9848077530122081,1,448000,41000,12.129916680233507,47.0,28.0,1,13.989464705423494,1,1190000,1190000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
380000,2470000,4000000,0,4,48,29.0,19,1,23.0,23.0,18,4,5,25,5,0.766044443118978,0.6427876096865394,1,209000,28000,11.604601777542019,47.0,42.0,2,15.201805169084134,1,2130000,1870000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
120000,680000,3754000,0,3,37,,18,1,24.0,24.0,13,0,2,4,11,0.9396926207859084,-0.3420201433256685,2,102000,23000,11.042937835596494,38.0,27.0,3,15.13833276251108,2,1570000,780000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
90000,820000,2460000,3,9,36,28.0,20,1,25.0,25.0,13,0,2,4,8,0.984807753012208,0.17364817766693041,5,59000,39000,10.799595985047786,37.0,29.0,1,14.715672314412528,1,2460000,2460000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
170000,1470000,1590000,0,9,43,34.0,18,1,23.0,23.0,18,2,2,4,16,0.3420201433256689,-0.9396926207859083,2,113000,30000,11.177466714598282,44.0,28.0,1,14.279245203127035,1,1590000,1590000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20000,2550000,0,0,1,29,19.0,18,1,22.0,22.0,5,1,2,4,5,0.766044443118978,0.6427876096865394,0,52000,30000,10.62135173563291,29.0,29.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10000,1990000,0,0,4,26,20.0,17,1,24.0,24.0,2,0,1,1,2,0.3420201433256687,0.9396926207859084,2,41000,41000,10.62135173563291,26.0,24.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1070000,33770000,2837000,0,1,60,47.0,18,1,24.0,24.0,37,0,2,4,36,-2.4492935982947064e-16,1.0,1,544000,40000,12.584512505902088,61.0,25.0,3,14.858258066275946,2,1130000,841000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,1890000,0,0,6,22,14.0,19,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
0,1990000,0,0,9,25,18.0,18,1,23.0,23.0,1,0,1,1,1,0.17364817766693033,0.984807753012208,1,24000,24000,10.085850775128717,26.0,25.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
3360000,2550000,5100000,1,2,52,41.0,18,1,23.0,23.0,29,0,2,4,25,-0.9396926207859084,-0.34202014332566855,4,2003000,246000,13.932849939665239,53.0,28.0,3,15.444751293772967,2,2950000,1040000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0,2720000,0,0,6,22,13.0,17,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
